Timestamp,Source_Country,Target_Country,Source_IP,Target_IP,Attack_Type,Port,Severity,Attack_Duration_Seconds,Year,Month,Hour,Date
2024-12-14,China,Germany,186.37.52.240,121.232.99.146,Port Scan,3306,Medium,3188,2024,12,0,2024-12-14
2021-12-16,Brazil,Spain,99.81.13.134,17.159.192.48,DDoS,21,Critical,3221,2021,12,0,2021-12-16
2024-11-19,Italy,South Korea,186.101.128.48,26.22.125.173,Port Scan,53,High,3398,2024,11,0,2024-11-19
2019-08-20,USA,France,160.11.81.5,164.64.163.203,SQL Injection,25,High,21,2019,8,0,2019-08-20
2022-08-30,Brazil,UK,6.202.117.225,219.226.82.155,Phishing,53,High,3045,2022,8,0,2022-08-30
2018-03-25,Mexico,France,222.149.42.81,68.145.198.234,Port Scan,5432,Medium,1172,2018,3,0,2018-03-25
2021-05-27,Poland,France,155.3.60.221,139.5.186.121,SQL Injection,8080,High,2686,2021,5,0,2021-05-27
2019-07-30,India,China,194.93.49.228,210.57.217.202,SQL Injection,443,Medium,2985,2019,7,0,2019-07-30
2023-10-21,India,Netherlands,34.37.42.193,233.208.202.74,DDoS,53,Low,736,2023,10,0,2023-10-21
2015-04-16,Germany,Japan,188.218.1.187,228.85.120.14,Phishing,3306,Low,633,2015,4,0,2015-04-16
2018-12-14,Turkey,Mexico,250.132.103.142,72.129.144.26,Port Scan,25,High,2688,2018,12,0,2018-12-14
2022-06-10,Spain,Australia,110.146.34.1,49.170.198.103,Malware,25,Medium,446,2022,6,0,2022-06-10
2019-08-09,China,Turkey,53.22.208.189,242.66.53.9,Phishing,25,High,287,2019,8,0,2019-08-09
2015-01-02,Brazil,China,150.178.16.156,69.40.184.133,DDoS,25,High,868,2015,1,0,2015-01-02
2022-03-21,India,Mexico,220.119.86.248,56.111.200.5,SQL Injection,8080,Medium,665,2022,3,0,2022-03-21
2022-05-15,Australia,USA,198.217.42.194,69.52.209.73,Phishing,80,Low,1349,2022,5,0,2022-05-15
2020-11-07,UK,Poland,71.117.209.163,98.161.150.213,DDoS,8080,High,2248,2020,11,0,2020-11-07
2024-05-09,France,Canada,20.108.130.7,235.15.65.71,Malware,3389,High,2833,2024,5,0,2024-05-09
2015-12-16,Sweden,India,224.177.211.204,151.243.248.111,DDoS,3306,Medium,1999,2015,12,0,2015-12-16
2024-08-31,USA,USA,9.27.206.130,6.212.186.154,SQL Injection,5432,High,148,2024,8,0,2024-08-31
2018-07-10,China,Sweden,85.196.60.243,234.140.77.239,Brute Force,80,High,1837,2018,7,0,2018-07-10
2024-05-15,Brazil,Mexico,213.112.86.177,115.113.77.130,SQL Injection,53,Low,2415,2024,5,0,2024-05-15
2023-09-15,Russia,France,130.145.83.104,160.178.95.61,Port Scan,21,High,2269,2023,9,0,2023-09-15
2017-11-28,USA,Germany,88.20.230.204,139.101.196.34,DDoS,21,High,228,2017,11,0,2017-11-28
2023-02-04,USA,Turkey,217.126.215.242,251.208.95.217,DDoS,80,Low,306,2023,2,0,2023-02-04
2021-01-15,Japan,Australia,251.98.160.51,103.8.136.98,SQL Injection,21,High,179,2021,1,0,2021-01-15
2023-03-26,Italy,USA,88.170.63.89,143.5.147.202,SQL Injection,3306,High,1912,2023,3,0,2023-03-26
2021-06-17,India,Russia,189.190.131.89,137.185.182.157,Port Scan,8080,Medium,1500,2021,6,0,2021-06-17
2024-01-26,Germany,Spain,92.76.26.176,244.232.101.147,Brute Force,21,Low,3016,2024,1,0,2024-01-26
2016-03-20,China,France,108.8.133.139,205.251.46.104,Port Scan,443,High,1998,2016,3,0,2016-03-20
2021-06-03,Canada,Canada,42.227.219.119,80.190.222.188,SQL Injection,3306,Low,417,2021,6,0,2021-06-03
2017-08-09,Canada,Spain,169.108.230.147,118.5.161.211,SQL Injection,5432,Critical,2658,2017,8,0,2017-08-09
2015-02-05,UK,France,176.181.183.120,55.19.145.88,SQL Injection,25,Medium,2676,2015,2,0,2015-02-05
2018-01-12,China,Russia,189.160.46.92,247.117.220.170,SQL Injection,25,Critical,2171,2018,1,0,2018-01-12
2019-01-15,USA,UK,164.146.74.96,229.150.39.208,Port Scan,21,High,2333,2019,1,0,2019-01-15
2019-12-04,USA,Poland,18.140.115.72,125.227.27.76,Brute Force,22,Medium,2755,2019,12,0,2019-12-04
2020-01-20,UK,Brazil,225.46.183.38,174.127.156.180,SQL Injection,3389,Medium,1776,2020,1,0,2020-01-20
2018-11-09,Mexico,Netherlands,206.130.9.253,193.167.122.146,SQL Injection,8080,High,1751,2018,11,0,2018-11-09
2018-04-10,Spain,Mexico,108.133.98.19,87.150.68.240,Phishing,5432,High,2051,2018,4,0,2018-04-10
2018-10-31,India,Sweden,71.39.42.145,11.82.64.119,DDoS,22,Critical,2808,2018,10,0,2018-10-31
2019-09-05,Australia,Poland,191.90.174.219,240.199.85.57,Malware,8080,High,262,2019,9,0,2019-09-05
2018-10-17,Indonesia,India,107.220.148.198,163.249.37.178,SQL Injection,3389,Medium,1495,2018,10,0,2018-10-17
2022-02-19,Russia,India,136.96.147.32,121.30.145.161,Phishing,3306,High,332,2022,2,0,2022-02-19
2023-01-17,Brazil,Sweden,126.147.24.24,144.143.141.231,Malware,25,Low,3013,2023,1,0,2023-01-17
2020-12-28,Turkey,Brazil,184.209.248.120,3.24.151.59,Ransomware,3306,Medium,261,2020,12,0,2020-12-28
2023-01-13,Russia,China,18.140.41.87,237.240.55.65,Port Scan,8080,Medium,3075,2023,1,0,2023-01-13
2023-09-25,Netherlands,Mexico,248.176.82.192,160.225.60.240,Malware,25,Low,2820,2023,9,0,2023-09-25
2018-07-24,Sweden,Netherlands,144.208.228.151,158.66.146.59,Port Scan,53,Critical,447,2018,7,0,2018-07-24
2022-08-05,France,China,214.167.33.24,53.64.121.119,Phishing,21,Low,1240,2022,8,0,2022-08-05
2018-05-28,Mexico,Poland,61.55.189.84,30.18.5.69,DDoS,80,High,773,2018,5,0,2018-05-28
2023-06-25,South Korea,Turkey,225.223.168.186,136.137.160.120,DDoS,5432,High,2527,2023,6,0,2023-06-25
2016-06-04,Japan,India,119.72.74.129,142.141.18.68,DDoS,8080,High,2617,2016,6,0,2016-06-04
2019-12-12,Russia,Indonesia,85.153.96.53,114.22.20.143,Port Scan,8080,High,2915,2019,12,0,2019-12-12
2015-01-10,USA,Indonesia,189.174.110.202,7.205.98.105,DDoS,3389,High,2643,2015,1,0,2015-01-10
2017-09-10,Russia,France,60.51.121.253,30.5.129.188,Phishing,53,Medium,2488,2017,9,0,2017-09-10
2021-08-22,France,Italy,240.73.212.176,159.251.243.20,Port Scan,22,High,200,2021,8,0,2021-08-22
2019-07-15,USA,Mexico,212.251.168.7,83.64.118.192,Malware,8080,Low,668,2019,7,0,2019-07-15
2019-07-19,USA,Mexico,75.213.230.239,29.237.102.138,DDoS,80,Medium,2982,2019,7,0,2019-07-19
2022-06-22,USA,Netherlands,19.238.143.70,157.31.75.215,DDoS,3306,Critical,2327,2022,6,0,2022-06-22
2022-03-16,South Korea,Sweden,189.56.138.174,30.153.80.58,Port Scan,8080,Critical,1159,2022,3,0,2022-03-16
2021-01-08,Poland,Mexico,80.109.203.185,57.87.123.191,Port Scan,3389,Low,294,2021,1,0,2021-01-08
2016-12-20,Sweden,Sweden,35.72.92.3,97.115.37.58,DDoS,22,High,2253,2016,12,0,2016-12-20
2017-12-08,India,China,66.181.206.52,28.155.198.230,XSS,5432,Medium,2925,2017,12,0,2017-12-08
2023-10-31,Spain,Russia,93.181.182.47,37.6.217.205,Port Scan,21,High,1721,2023,10,0,2023-10-31
2017-05-08,South Korea,Italy,3.193.143.84,62.225.33.89,Malware,25,High,85,2017,5,0,2017-05-08
2018-08-09,India,Poland,214.34.50.33,78.40.169.119,DDoS,25,Low,293,2018,8,0,2018-08-09
2019-05-23,Germany,Mexico,73.3.2.132,42.230.137.18,Ransomware,3389,High,2438,2019,5,0,2019-05-23
2015-02-19,USA,India,16.182.33.9,15.132.34.62,Port Scan,3306,Medium,1162,2015,2,0,2015-02-19
2022-06-04,Turkey,Germany,57.40.230.52,38.209.71.224,Brute Force,8080,Critical,411,2022,6,0,2022-06-04
2022-01-22,Russia,Spain,210.16.136.87,247.23.126.20,Port Scan,8080,Critical,509,2022,1,0,2022-01-22
2023-07-29,Brazil,Brazil,60.254.164.3,239.184.53.130,DDoS,21,Low,3290,2023,7,0,2023-07-29
2023-11-13,Japan,Poland,15.102.225.210,21.76.42.57,SQL Injection,53,High,618,2023,11,0,2023-11-13
2023-12-18,Russia,UK,23.235.131.158,122.177.91.242,SQL Injection,5432,Medium,1081,2023,12,0,2023-12-18
2022-12-14,China,Brazil,173.17.114.186,112.10.72.61,DDoS,53,Low,2140,2022,12,0,2022-12-14
2015-05-26,France,China,58.224.110.185,21.188.121.86,DDoS,22,Critical,784,2015,5,0,2015-05-26
2017-07-03,USA,UK,135.167.78.186,141.48.168.191,Malware,3389,Low,1394,2017,7,0,2017-07-03
2023-04-29,South Korea,Russia,184.143.44.12,204.209.240.9,DDoS,80,Medium,2619,2023,4,0,2023-04-29
2019-01-02,India,Italy,8.80.41.162,185.179.113.120,SQL Injection,80,Critical,1436,2019,1,0,2019-01-02
2021-04-08,UK,USA,46.216.248.29,40.76.201.64,SQL Injection,25,Low,771,2021,4,0,2021-04-08
2016-08-03,France,China,16.133.5.244,94.70.64.25,Phishing,21,High,1977,2016,8,0,2016-08-03
2022-06-27,India,South Korea,30.117.178.242,156.138.233.156,DDoS,25,High,2241,2022,6,0,2022-06-27
2019-05-04,UK,Netherlands,5.235.141.227,221.36.139.21,SQL Injection,3306,High,1141,2019,5,0,2019-05-04
2016-04-27,Japan,Italy,49.89.50.14,246.230.154.146,DDoS,53,High,707,2016,4,0,2016-04-27
2023-09-15,Canada,Italy,108.46.218.82,68.236.41.15,Port Scan,5432,Medium,2718,2023,9,0,2023-09-15
2018-06-03,South Korea,Spain,126.84.34.71,23.169.134.235,SQL Injection,25,High,1299,2018,6,0,2018-06-03
2016-11-03,Spain,Spain,175.60.74.207,199.249.238.188,Brute Force,80,Critical,3425,2016,11,0,2016-11-03
2016-09-22,China,Germany,81.139.98.91,112.207.52.137,DDoS,3306,Critical,2952,2016,9,0,2016-09-22
2022-06-01,Brazil,Spain,213.95.178.249,115.158.44.190,DDoS,5432,High,3518,2022,6,0,2022-06-01
2016-10-23,Indonesia,Turkey,132.169.187.60,171.156.222.8,Phishing,443,High,3108,2016,10,0,2016-10-23
2024-08-04,Brazil,Indonesia,113.81.241.190,99.51.99.121,Port Scan,53,High,624,2024,8,0,2024-08-04
2022-10-23,USA,Sweden,240.84.25.232,90.30.227.230,Phishing,25,High,741,2022,10,0,2022-10-23
2021-10-02,India,Poland,215.207.33.19,139.254.148.238,XSS,80,High,197,2021,10,0,2021-10-02
2017-09-14,USA,Turkey,57.15.41.197,31.162.140.176,XSS,22,Low,2338,2017,9,0,2017-09-14
2024-08-27,China,Netherlands,208.60.109.240,156.67.117.191,Port Scan,25,Medium,1510,2024,8,0,2024-08-27
2023-11-06,Sweden,France,96.22.171.160,176.170.180.5,SQL Injection,80,High,766,2023,11,0,2023-11-06
2019-03-27,Germany,UK,141.166.26.244,77.12.59.65,Brute Force,21,High,1435,2019,3,0,2019-03-27
2016-10-11,Russia,Sweden,209.133.125.177,52.43.250.83,DDoS,53,High,1447,2016,10,0,2016-10-11
2017-08-26,Sweden,Australia,97.219.133.229,93.63.111.50,SQL Injection,8080,Medium,3311,2017,8,0,2017-08-26
2022-03-22,Poland,Japan,71.176.18.95,112.39.170.217,Port Scan,8080,Low,1322,2022,3,0,2022-03-22
2018-01-05,Brazil,Spain,134.66.127.205,80.17.220.231,Port Scan,21,Low,3114,2018,1,0,2018-01-05
2021-12-31,China,Sweden,42.117.180.11,43.252.49.5,XSS,53,Medium,1011,2021,12,0,2021-12-31
2016-03-16,Mexico,USA,26.149.194.168,129.67.112.24,Malware,53,Medium,88,2016,3,0,2016-03-16
2024-02-08,South Korea,South Korea,56.118.179.148,29.143.132.44,Port Scan,53,Critical,176,2024,2,0,2024-02-08
2017-07-09,Japan,Turkey,209.208.57.234,65.241.120.207,Ransomware,53,Low,2975,2017,7,0,2017-07-09
2017-02-08,Italy,Turkey,5.14.24.243,126.216.244.31,SQL Injection,80,High,2326,2017,2,0,2017-02-08
2018-09-05,Japan,Turkey,68.180.48.216,148.10.11.82,Ransomware,3389,Low,1367,2018,9,0,2018-09-05
2020-01-01,Russia,Brazil,175.60.201.3,226.156.166.208,Port Scan,3389,Medium,1321,2020,1,0,2020-01-01
2015-09-20,Japan,Turkey,119.137.210.100,24.39.119.179,DDoS,22,Medium,3352,2015,9,0,2015-09-20
2019-04-27,Russia,Indonesia,83.24.132.137,76.50.234.7,DDoS,22,High,2472,2019,4,0,2019-04-27
2024-06-07,Canada,Sweden,225.1.116.243,100.81.241.68,SQL Injection,21,Medium,1440,2024,6,0,2024-06-07
2022-05-08,UK,China,163.202.140.146,181.37.225.83,Port Scan,22,Low,1843,2022,5,0,2022-05-08
2023-11-13,USA,France,206.10.202.146,54.90.183.203,DDoS,22,Medium,33,2023,11,0,2023-11-13
2021-11-11,India,Mexico,152.129.222.79,31.193.232.100,XSS,22,High,1052,2021,11,0,2021-11-11
2017-09-25,Russia,Sweden,200.250.99.210,93.89.187.123,Brute Force,3306,High,209,2017,9,0,2017-09-25
2024-03-05,Russia,Italy,233.144.213.143,118.47.177.146,Phishing,25,Low,2650,2024,3,0,2024-03-05
2016-11-30,UK,Sweden,190.133.45.118,3.18.58.71,Ransomware,80,Critical,1618,2016,11,0,2016-11-30
2021-06-07,Russia,Japan,52.199.112.135,220.81.153.146,Brute Force,5432,Medium,248,2021,6,0,2021-06-07
2024-11-11,Canada,Russia,155.217.214.112,52.232.43.67,Phishing,53,Critical,3450,2024,11,0,2024-11-11
2019-05-23,USA,Russia,13.17.233.44,89.135.111.202,SQL Injection,80,Medium,2895,2019,5,0,2019-05-23
2018-05-26,France,China,141.218.73.5,172.172.179.83,Ransomware,25,High,1382,2018,5,0,2018-05-26
2018-01-30,Australia,USA,231.33.132.220,79.85.21.122,SQL Injection,5432,Medium,790,2018,1,0,2018-01-30
2022-02-14,Japan,Spain,154.68.16.229,165.28.237.32,DDoS,8080,High,18,2022,2,0,2022-02-14
2021-05-24,India,Turkey,150.36.102.186,185.169.54.155,Port Scan,8080,Medium,2261,2021,5,0,2021-05-24
2018-04-05,Indonesia,Mexico,183.163.25.72,123.87.202.40,Port Scan,53,Low,1747,2018,4,0,2018-04-05
2022-04-22,Russia,Poland,81.61.18.242,169.70.24.146,Brute Force,3306,Medium,2562,2022,4,0,2022-04-22
2017-10-02,USA,Italy,58.249.76.121,74.184.143.237,Phishing,5432,Low,1118,2017,10,0,2017-10-02
2015-02-05,Brazil,Spain,57.97.215.63,235.98.72.242,Ransomware,3306,High,857,2015,2,0,2015-02-05
2017-01-13,USA,China,12.11.141.163,163.247.27.89,Malware,80,Critical,2970,2017,1,0,2017-01-13
2019-10-31,Indonesia,UK,27.217.104.67,131.21.121.39,Port Scan,53,Medium,2855,2019,10,0,2019-10-31
2015-12-19,China,Turkey,241.89.45.202,32.254.178.245,Phishing,21,High,1041,2015,12,0,2015-12-19
2020-04-06,Australia,Indonesia,81.67.237.150,85.9.50.1,DDoS,21,Low,1263,2020,4,0,2020-04-06
2015-03-14,Canada,Germany,102.206.91.42,4.4.241.90,Port Scan,25,Medium,2576,2015,3,0,2015-03-14
2022-05-19,China,France,20.48.18.128,247.162.155.15,Malware,25,Low,1691,2022,5,0,2022-05-19
2018-10-08,UK,China,77.234.198.202,109.32.169.199,Phishing,22,Low,2225,2018,10,0,2018-10-08
2020-03-29,USA,USA,229.221.6.39,189.63.189.108,Ransomware,25,Low,3203,2020,3,0,2020-03-29
2017-12-29,India,Netherlands,11.112.153.108,108.14.23.111,Port Scan,3389,Critical,298,2017,12,0,2017-12-29
2021-10-08,USA,UK,236.94.55.84,65.254.160.41,Malware,8080,Critical,1087,2021,10,0,2021-10-08
2023-05-05,Turkey,Canada,58.37.16.223,26.48.201.144,DDoS,3306,Critical,998,2023,5,0,2023-05-05
2016-12-08,Poland,Italy,221.70.93.224,159.194.32.138,SQL Injection,22,Critical,2845,2016,12,0,2016-12-08
2019-12-10,China,Mexico,201.165.181.215,153.82.109.226,Port Scan,21,High,3202,2019,12,0,2019-12-10
2022-02-21,China,China,144.18.147.172,221.253.173.152,SQL Injection,3389,Low,2411,2022,2,0,2022-02-21
2022-11-15,Canada,Spain,130.186.138.204,3.62.79.195,DDoS,80,High,2664,2022,11,0,2022-11-15
2017-08-13,China,Germany,46.210.19.38,183.223.10.230,Port Scan,5432,High,3342,2017,8,0,2017-08-13
2022-01-08,Italy,Japan,37.219.112.206,183.150.142.201,Phishing,3306,High,2316,2022,1,0,2022-01-08
2021-10-11,Germany,UK,45.117.162.130,210.136.123.102,SQL Injection,443,High,500,2021,10,0,2021-10-11
2024-11-19,Russia,Indonesia,44.97.83.124,143.110.143.180,SQL Injection,3306,High,3559,2024,11,0,2024-11-19
2015-06-09,Mexico,Japan,124.27.48.94,70.54.76.170,SQL Injection,25,Medium,914,2015,6,0,2015-06-09
2021-01-05,India,Brazil,7.155.85.199,147.40.197.27,Brute Force,3389,Medium,217,2021,1,0,2021-01-05
2022-09-24,Netherlands,Japan,112.89.128.230,74.43.180.46,Brute Force,8080,High,3429,2022,9,0,2022-09-24
2024-01-15,Turkey,Brazil,18.33.161.96,142.64.189.98,Port Scan,3389,Low,646,2024,1,0,2024-01-15
2019-10-02,China,Australia,122.25.142.166,126.58.177.207,Port Scan,80,Low,1005,2019,10,0,2019-10-02
2019-05-05,USA,Brazil,166.4.108.190,29.247.154.27,SQL Injection,8080,Critical,1310,2019,5,0,2019-05-05
2015-03-08,Sweden,Sweden,82.10.35.99,195.67.163.250,DDoS,3306,Medium,3551,2015,3,0,2015-03-08
2023-05-20,Netherlands,Spain,104.246.23.217,188.189.227.114,Port Scan,3389,High,2594,2023,5,0,2023-05-20
2021-08-25,USA,UK,65.82.207.153,198.78.90.131,DDoS,22,High,2771,2021,8,0,2021-08-25
2015-02-27,Mexico,Mexico,224.181.212.17,161.42.13.29,DDoS,8080,Medium,1722,2015,2,0,2015-02-27
2024-02-13,India,France,185.203.205.217,9.32.150.86,Phishing,3306,High,3484,2024,2,0,2024-02-13
2015-12-08,China,India,148.128.153.170,58.57.226.138,Port Scan,53,Low,968,2015,12,0,2015-12-08
2018-02-27,Italy,Australia,173.241.31.245,25.190.191.76,DDoS,53,Critical,3403,2018,2,0,2018-02-27
2022-08-06,China,Mexico,65.180.80.240,115.131.83.225,Ransomware,25,High,2741,2022,8,0,2022-08-06
2018-04-10,Indonesia,Sweden,92.149.30.123,250.175.183.154,Ransomware,3306,Critical,784,2018,4,0,2018-04-10
2022-09-18,China,Spain,131.226.70.171,13.135.162.22,Ransomware,22,Critical,922,2022,9,0,2022-09-18
2022-04-15,UK,Indonesia,29.3.186.161,84.107.23.176,Port Scan,80,Medium,1473,2022,4,0,2022-04-15
2018-05-17,China,Sweden,75.45.69.242,14.94.87.111,DDoS,3306,Critical,1721,2018,5,0,2018-05-17
2021-07-29,Germany,Brazil,160.111.210.239,52.83.167.41,DDoS,5432,High,3069,2021,7,0,2021-07-29
2019-02-03,Japan,Indonesia,84.52.192.116,164.6.151.138,Port Scan,80,Low,2075,2019,2,0,2019-02-03
2019-12-27,China,UK,103.241.253.168,99.85.224.60,DDoS,3389,High,3184,2019,12,0,2019-12-27
2015-04-26,India,Italy,220.141.218.80,30.225.70.5,Ransomware,5432,Critical,1516,2015,4,0,2015-04-26
2024-02-18,India,Germany,217.202.29.238,247.79.185.43,XSS,53,Low,3209,2024,2,0,2024-02-18
2016-10-23,USA,Netherlands,191.230.212.246,180.217.77.6,Malware,3306,Critical,2310,2016,10,0,2016-10-23
2019-01-05,Mexico,Sweden,154.224.231.102,229.2.17.88,Malware,443,High,647,2019,1,0,2019-01-05
2024-11-28,Russia,France,59.177.181.216,12.172.182.78,SQL Injection,21,Low,2737,2024,11,0,2024-11-28
2021-11-05,Germany,Netherlands,159.232.12.186,7.246.218.160,Malware,8080,High,2570,2021,11,0,2021-11-05
2020-02-12,India,Netherlands,249.164.10.134,157.174.231.73,Brute Force,3306,High,3371,2020,2,0,2020-02-12
2024-09-18,India,Russia,135.245.31.91,78.181.209.241,Phishing,3306,High,1134,2024,9,0,2024-09-18
2021-05-23,USA,Turkey,200.3.104.175,25.53.222.237,DDoS,22,High,1457,2021,5,0,2021-05-23
2024-03-28,Brazil,Japan,126.213.1.173,157.251.221.82,DDoS,5432,Critical,1503,2024,3,0,2024-03-28
2017-10-13,India,Russia,182.178.207.135,223.211.81.134,SQL Injection,3306,Critical,624,2017,10,0,2017-10-13
2015-11-07,South Korea,Sweden,191.15.89.195,76.166.3.239,Port Scan,21,Low,1637,2015,11,0,2015-11-07
2015-07-27,Spain,UK,158.122.206.116,35.183.47.161,Brute Force,53,Medium,1810,2015,7,0,2015-07-27
2022-04-19,Germany,Indonesia,196.36.67.133,245.93.131.197,Phishing,21,Low,267,2022,4,0,2022-04-19
2021-10-29,USA,Australia,25.223.11.200,59.206.228.246,Phishing,21,High,778,2021,10,0,2021-10-29
2022-06-10,China,Poland,218.66.156.240,220.233.96.18,DDoS,3389,Critical,668,2022,6,0,2022-06-10
2016-09-24,China,Netherlands,249.60.138.50,234.232.126.77,SQL Injection,443,Low,3285,2016,9,0,2016-09-24
2020-10-03,USA,Turkey,167.165.63.189,66.244.153.20,Port Scan,25,Medium,3381,2020,10,0,2020-10-03
2023-02-07,Russia,Sweden,231.213.92.38,199.203.197.157,Phishing,8080,Critical,54,2023,2,0,2023-02-07
2023-06-11,China,Italy,120.33.253.75,18.72.155.122,Port Scan,5432,High,2822,2023,6,0,2023-06-11
2016-10-18,China,USA,45.172.129.53,170.66.99.26,XSS,80,Low,395,2016,10,0,2016-10-18
2018-11-24,USA,China,175.161.67.218,151.5.80.106,Phishing,8080,Medium,512,2018,11,0,2018-11-24
2020-04-15,USA,France,143.105.14.253,11.147.208.224,Phishing,8080,Critical,801,2020,4,0,2020-04-15
2023-04-16,USA,China,151.124.182.120,140.130.171.150,Brute Force,5432,Medium,325,2023,4,0,2023-04-16
2022-01-06,China,Poland,136.182.36.212,154.33.24.197,XSS,80,High,96,2022,1,0,2022-01-06
2019-08-07,Brazil,Japan,128.180.134.97,149.46.18.231,DDoS,3389,High,2027,2019,8,0,2019-08-07
2024-11-22,India,Japan,156.178.166.158,133.8.85.111,Malware,22,High,174,2024,11,0,2024-11-22
2015-08-25,USA,Mexico,238.235.81.73,57.5.13.83,DDoS,8080,High,344,2015,8,0,2015-08-25
2024-03-04,Brazil,Germany,220.182.71.46,221.194.165.90,SQL Injection,25,Low,2253,2024,3,0,2024-03-04
2015-12-14,Russia,Italy,156.145.232.252,157.250.69.32,DDoS,53,High,55,2015,12,0,2015-12-14
2022-04-28,China,Poland,176.172.236.60,102.176.130.69,Phishing,22,Critical,1771,2022,4,0,2022-04-28
2023-09-11,USA,Italy,60.5.197.206,239.225.179.163,SQL Injection,25,Critical,710,2023,9,0,2023-09-11
2016-09-21,India,Indonesia,198.135.247.181,211.143.227.72,Phishing,25,High,2274,2016,9,0,2016-09-21
2019-03-21,Japan,UK,145.59.9.223,111.65.166.214,Phishing,80,Medium,3379,2019,3,0,2019-03-21
2020-06-26,China,Canada,150.45.201.187,17.80.173.129,Phishing,443,Medium,3353,2020,6,0,2020-06-26
2018-06-25,USA,France,80.228.226.237,3.127.128.248,Port Scan,21,Low,1641,2018,6,0,2018-06-25
2015-12-30,Italy,Germany,13.83.12.164,70.52.181.122,Ransomware,3306,Critical,1815,2015,12,0,2015-12-30
2021-06-26,Russia,France,10.16.92.248,254.3.239.94,SQL Injection,443,Low,1714,2021,6,0,2021-06-26
2015-10-13,China,China,19.104.134.132,47.75.91.86,SQL Injection,3306,Medium,2350,2015,10,0,2015-10-13
2015-05-29,Spain,Poland,158.103.95.174,6.230.233.174,XSS,3389,High,3277,2015,5,0,2015-05-29
2018-01-12,Mexico,Netherlands,27.173.213.37,95.250.61.43,Port Scan,53,High,220,2018,1,0,2018-01-12
2021-09-19,Brazil,UK,137.61.35.106,56.198.114.148,SQL Injection,3306,High,3052,2021,9,0,2021-09-19
2023-04-14,India,South Korea,47.244.149.145,47.182.169.203,Phishing,25,High,428,2023,4,0,2023-04-14
2016-03-31,China,Australia,55.88.95.6,194.31.102.64,DDoS,25,High,141,2016,3,0,2016-03-31
2019-11-02,USA,Turkey,121.163.50.165,90.91.186.250,Port Scan,22,Low,2503,2019,11,0,2019-11-02
2017-03-10,Germany,UK,13.25.224.123,183.46.110.95,Malware,22,Critical,1968,2017,3,0,2017-03-10
2018-03-30,USA,France,129.49.122.35,24.205.89.37,DDoS,3306,Critical,2193,2018,3,0,2018-03-30
2017-10-09,Brazil,UK,250.83.53.180,169.153.29.159,SQL Injection,3389,Medium,3017,2017,10,0,2017-10-09
2022-10-02,Indonesia,Brazil,182.76.104.232,107.231.130.248,Phishing,3389,High,2574,2022,10,0,2022-10-02
2021-11-12,Indonesia,Russia,47.43.148.161,140.133.189.91,Phishing,3389,Medium,158,2021,11,0,2021-11-12
2024-11-30,China,Poland,93.144.254.78,56.226.78.71,Malware,25,High,105,2024,11,0,2024-11-30
2019-03-04,UK,Italy,7.70.149.36,165.36.74.29,Ransomware,21,High,2790,2019,3,0,2019-03-04
2022-08-17,India,Brazil,214.104.54.147,80.166.213.102,Port Scan,8080,Medium,2938,2022,8,0,2022-08-17
2021-12-31,Italy,Japan,25.67.228.109,169.33.93.112,Phishing,8080,Medium,1950,2021,12,0,2021-12-31
2016-04-25,Russia,Mexico,181.251.226.203,123.209.141.134,Malware,3306,High,289,2016,4,0,2016-04-25
2019-08-14,USA,Indonesia,48.170.175.91,194.8.247.118,Port Scan,443,Critical,632,2019,8,0,2019-08-14
2020-12-01,China,Netherlands,170.2.134.127,192.224.228.9,XSS,8080,Medium,1209,2020,12,0,2020-12-01
2022-08-28,Russia,USA,46.194.106.209,151.199.223.21,Ransomware,25,High,1241,2022,8,0,2022-08-28
2019-05-21,Russia,Brazil,40.58.240.78,129.46.62.2,Port Scan,22,Medium,1055,2019,5,0,2019-05-21
2021-08-05,Australia,Indonesia,202.237.33.234,104.75.101.210,Phishing,443,Low,279,2021,8,0,2021-08-05
